	genre	document_id	sent	boundary
4580	transcript	transcript_Bmr001	Yeah.	no
4581	transcript	transcript_Bmr001	So, can we do - we do another set? Are we - are we - are we - sort of -	no
4582	transcript	transcript_Bmr001	Sure.	no
4583	transcript	transcript_Bmr001	Sure.	no
4584	transcript	transcript_Bmr001	we talked out about what we're -	yes
4585	transcript	transcript_Bmr001	Well no, O_K, the question I still have about what we're going to do is	no
4586	transcript	transcript_Bmr001	O_K.	no
4587	transcript	transcript_Bmr001	Right.	no
4588	transcript	transcript_Bmr001	what is - what - eh - O_K, so we can get the equipment set up so that	no
4589	transcript	transcript_Bmr001	basically we're in a situation where we can -	no
4590	transcript	transcript_Bmr001	Um.	no
4591	transcript	transcript_Bmr001	What are - wh- When are we - Are we going to do that? Who are they going to be? What meetings are we going to record?	no
4592	transcript	transcript_Bmr001	Us, to begin with.	no
4593	transcript	transcript_Bmr001	So which - which meetings - What meetings do we have?	no
4594	transcript	transcript_Bmr001	I think that's the intention.	no
4595	transcript	transcript_Bmr001	"I mean like ""us"" being the Meeting Recorder people or ""us"" being anything that speech"	no
4596	transcript	transcript_Bmr001	Well, I think -	no
4597	transcript	transcript_Bmr001	I think, um, certainly us, Meeting Recorder.	no
4598	transcript	transcript_Bmr001	Yeah.	no
4599	transcript	transcript_Bmr001	Um, us	no
4600	transcript	transcript_Bmr001	And we should have like - we should have Decoder meetings and stuff.	no
4601	transcript	transcript_Bmr001	And uh	no
4602	transcript	transcript_Bmr001	Exactly exactly. I think there are enough	no
4603	transcript	transcript_Bmr001	um, then you can just do	no
4604	transcript	transcript_Bmr001	Yeah, I mean that's the thing. It's O_K to g-	no
4605	transcript	transcript_Bmr001	Right.	no
4606	transcript	transcript_Bmr001	Which	no
4607	transcript	transcript_Bmr001	Yeah.	no
4608	transcript	transcript_Bmr001	Right.	no
4609	transcript	transcript_Bmr001	is for spontaneous meetings.	no
4610	transcript	transcript_Bmr001	Well, we've got to make it really really easy to start it going then in that case. Cuz that - that's the real	no
4611	transcript	transcript_Bmr001	Right.	no
4612	transcript	transcript_Bmr001	That's right.	no
4613	transcript	transcript_Bmr001	That's why I put	no
4614	transcript	transcript_Bmr001	Right. But I mean if we - if we want	no
4615	transcript	transcript_Bmr001	Right. Well, I - I bet they would be willing to do it the first few times, just for the novelty.	no
4616	transcript	transcript_Bmr001	Yeah.	no
4617	transcript	transcript_Bmr001	Yeah.	no
4618	transcript	transcript_Bmr001	I think they would.	no
4619	transcript	transcript_Bmr001	And also he's - he's - he's got	no
4620	transcript	transcript_Bmr001	That's great. I know.	no
4621	transcript	transcript_Bmr001	Oh, that's a good	no
4622	transcript	transcript_Bmr001	And we're - we have a little problem of	no
4623	transcript	transcript_Bmr001	Boy, that's abs- I had never - I hadn't even thought about that.	no
4624	transcript	transcript_Bmr001	I know, it's a disaster.	no
4625	transcript	transcript_Bmr001	Yeah, well, when L- when Liz uh Shriberg starts coming, then there's another woman although she -	no
4626	transcript	transcript_Bmr001	Oh, man!	no
4627	transcript	transcript_Bmr001	It's alright she doesn't mind as long as we don't video her, right?	no
4628	transcript	transcript_Bmr001	Yeah.	no
4629	transcript	transcript_Bmr001	Ah, that's right. That was it. So.	no
4630	transcript	transcript_Bmr001	Maybe we should have the reading group here and force Jane to come.	no
4631	transcript	transcript_Bmr001	Yeah.	no
4632	transcript	transcript_Bmr001	Yeah. No, well, actually we could have Jane uh - Jane's interested and curious about this stuff so she could attend one of - probably not the decoder meeting but some of the other stuff she	no
4633	transcript	transcript_Bmr001	Mm-hmm.	no
4634	transcript	transcript_Bmr001	Yeah.	no
4635	transcript	transcript_Bmr001	We could - we could have the reading group in here. Yeah.	no
4636	transcript	transcript_Bmr001	Yeah, I mean it's a different	no
4637	transcript	transcript_Bmr001	Yeah.	no
4638	transcript	transcript_Bmr001	Yeah, it's great.	no
4639	transcript	transcript_Bmr001	Yeah.	no
4640	transcript	transcript_Bmr001	Um,	no
4641	transcript	transcript_Bmr001	Um,	no
4642	transcript	transcript_Bmr001	O_K.	no
4643	transcript	transcript_Bmr001	Um	no
4644	transcript	transcript_Bmr001	I think that one of the neat things about having this little	no
4645	transcript	transcript_Bmr001	is we should try it a couple different ways,	no
4646	transcript	transcript_Bmr001	Mm-hmm.	no
4647	transcript	transcript_Bmr001	so we should	no
4648	transcript	transcript_Bmr001	Mm-hmm	no
4649	transcript	transcript_Bmr001	Mm-hmm.	no
4650	transcript	transcript_Bmr001	send the same thing out, or maybe split it in halves or something - something like that	no
4651	transcript	transcript_Bmr001	Mm-hmm.	no
4652	transcript	transcript_Bmr001	to a - to an outside service	no
4653	transcript	transcript_Bmr001	and uh see what	no
4654	transcript	transcript_Bmr001	Right.	no
4655	transcript	transcript_Bmr001	And then we can	no
4656	transcript	transcript_Bmr001	Yeah, the - the	no
4657	transcript	transcript_Bmr001	assess it.	no
4658	transcript	transcript_Bmr001	Well,	no
4659	transcript	transcript_Bmr001	Except that you wouldn't transcribe them all individually, right? You would send - I mean,	no
4660	transcript	transcript_Bmr001	No.	no
4661	transcript	transcript_Bmr001	No.	no
4662	transcript	transcript_Bmr001	Right. This was - this was the point of having near zero skew. Right?	no
4663	transcript	transcript_Bmr001	Right?	no
4664	transcript	transcript_Bmr001	So you just pick one,	no
4665	transcript	transcript_Bmr001	with the best sounding one, and give it to somebody and they transcribe it.	no
4666	transcript	transcript_Bmr001	Oh, you're right, yeah, yeah, yeah.	no
4667	transcript	transcript_Bmr001	Yeah.	no
4668	transcript	transcript_Bmr001	Right.	no
4669	transcript	transcript_Bmr001	So	no
4670	transcript	transcript_Bmr001	So - so they - they're gonna - they're gonna have to make speaker assignments	no
4671	transcript	transcript_Bmr001	They're going to have to make speaker assignments, and wh- and	no
4672	transcript	transcript_Bmr001	For one of - one of	no
4673	transcript	transcript_Bmr001	Or we could mix - we could mix the - the headset mikes, you know, just to make a single	no
4674	transcript	transcript_Bmr001	high q- high quality -	no
4675	transcript	transcript_Bmr001	Right.	no
4676	transcript	transcript_Bmr001	Oh, that would be interesting.	no
4677	transcript	transcript_Bmr001	and we could do -	no
4678	transcript	transcript_Bmr001	and we could do all kinds of weird things like having you know squelch so that	no
4679	transcript	transcript_Bmr001	cut it out when there's no energy. So you don't	no
4680	transcript	transcript_Bmr001	Mm-hmm.	no
4681	transcript	transcript_Bmr001	Yeah, you could do fancy things, but it seems like that's enough.	no
4682	transcript	transcript_Bmr001	Yeah.	no
4683	transcript	transcript_Bmr001	Yeah.	no
4684	transcript	transcript_Bmr001	I mean there's - it's -	no
4685	transcript	transcript_Bmr001	O_K.	no
4686	transcript	transcript_Bmr001	If we - if we do something which is have a little bit of human input to get the words	no
4687	transcript	transcript_Bmr001	then we can	no
4688	transcript	transcript_Bmr001	by some	no
4689	transcript	transcript_Bmr001	Mm-hmm.	no
4690	transcript	transcript_Bmr001	probably.	no
4691	transcript	transcript_Bmr001	Yet.	no
4692	transcript	transcript_Bmr001	So that - I mean, that's	no
4693	transcript	transcript_Bmr001	Um.	no
4694	transcript	transcript_Bmr001	Yeah. And - Yeah. As much work as you want.	no
4695	transcript	transcript_Bmr001	Yeah	no
4696	transcript	transcript_Bmr001	But uh I don't know. This meeting,	no
4697	transcript	transcript_Bmr001	Yeah.	no
4698	transcript	transcript_Bmr001	um	no
4699	transcript	transcript_Bmr001	Mm-hmm.	no
4700	transcript	transcript_Bmr001	Yeah.	no
4701	transcript	transcript_Bmr001	And uh we'll see	no
4702	transcript	transcript_Bmr001	Mm-hmm.	no
4703	transcript	transcript_Bmr001	uh from whoever does it	no
4704	transcript	transcript_Bmr001	and um then uh	no
4705	transcript	transcript_Bmr001	like I say, check it out with an external service and see	no
4706	transcript	transcript_Bmr001	Right.	no
4707	transcript	transcript_Bmr001	Mm-hmm.	no
4708	transcript	transcript_Bmr001	Yeah, one of the things I was thinking with transcript is that if we	no
4709	transcript	transcript_Bmr001	and	no
4710	transcript	transcript_Bmr001	if the	no
4711	transcript	transcript_Bmr001	Hmm.	no
4712	transcript	transcript_Bmr001	I bet it	no
4713	transcript	transcript_Bmr001	Yeah.	no
4714	transcript	transcript_Bmr001	unless it's really close to	no
4715	transcript	transcript_Bmr001	I have - just because it's such an un-	no
4716	transcript	transcript_Bmr001	The	no
4717	transcript	transcript_Bmr001	Right.	no
4718	transcript	transcript_Bmr001	whereas having this distraction	no
4719	transcript	transcript_Bmr001	of having sort of something that	no
4720	transcript	transcript_Bmr001	Some errors, yeah.	no
4721	transcript	transcript_Bmr001	very wrong bits in	no
4722	transcript	transcript_Bmr001	is sort of a less - less easy thing to do.	no
4723	transcript	transcript_Bmr001	I don't know. I do- I don't know the answer to that.	no
4724	transcript	transcript_Bmr001	I'm sure the professional transcribers obviously don't have any use for -	no
4725	transcript	transcript_Bmr001	I don't know.	no
4726	transcript	transcript_Bmr001	Yeah	no
4727	transcript	transcript_Bmr001	Well, I mean there's this Cyber Transcriber service, right?	no
4728	transcript	transcript_Bmr001	Yeah, that's true, that's true.	no
4729	transcript	transcript_Bmr001	And at least	no
4730	transcript	transcript_Bmr001	Yeah, by fixing up	no
4731	transcript	transcript_Bmr001	So maybe it depends on what the software tools are like.	no
4732	transcript	transcript_Bmr001	If it's - you know, if they can easily flip through stuff and get to the right thing, or do you point, or I don't know.	no
4733	transcript	transcript_Bmr001	Yeah, but - Yeah.	no
4734	transcript	transcript_Bmr001	There's supposed to be some out - out - out-of-work shepherders or something in	no
4735	transcript	transcript_Bmr001	Yeah.	no
4736	transcript	transcript_Bmr001	Ah, the internet.	no
4737	transcript	transcript_Bmr001	They	no
4738	transcript	transcript_Bmr001	Yeah.	no
4739	transcript	transcript_Bmr001	Inexpensive.	no
4740	transcript	transcript_Bmr001	Not in Scotland.	no
4741	transcript	transcript_Bmr001	I'm sorry, yeah.	no
4742	transcript	transcript_Bmr001	Not in Scotland.	no
4743	transcript	transcript_Bmr001	Well they don't speak	no
4744	transcript	transcript_Bmr001	They - they sheep - they s- they - they speak	no
4745	transcript	transcript_Bmr001	O_K so we're degenerating, right. Are - are - are we done with uh M_R business, or - ?	no
4746	transcript	transcript_Bmr001	Yep.	no
4747	transcript	transcript_Bmr001	Sure.	yes
4748	transcript	transcript_Bmr001	O_K so we're degenerating, right. Are - are - are we done with uh M_R business, or - ?	no
4749	transcript	transcript_Bmr001	Sure.	no
4750	transcript	transcript_Bmr001	Mm-hmm.	no
4751	transcript	transcript_Bmr001	Mm-hmm.	no
4752	transcript	transcript_Bmr001	Mm-hmm.	no
4753	transcript	transcript_Bmr001	to deal with it rather than this massive thing. That's a little bit of	no
4754	transcript	transcript_Bmr001	Right.	no
4755	transcript	transcript_Bmr001	And then	no
4756	transcript	transcript_Bmr001	would be interesting to do.	no
4757	transcript	transcript_Bmr001	Yeah, although it - it - it - it may be separating out these numbers	no
4758	transcript	transcript_Bmr001	That's what I mean.	no
4759	transcript	transcript_Bmr001	And then	no
4760	transcript	transcript_Bmr001	Yeah just doing a digits on it - uh, connected digits.	no
4761	transcript	transcript_Bmr001	Yeah	no
4762	transcript	transcript_Bmr001	Right.	no
4763	transcript	transcript_Bmr001	So, with this next -	no
4764	transcript	transcript_Bmr001	You wanna read?	yes
4765	transcript	transcript_Bmr001	So, with this next -	no
4766	transcript	transcript_Bmr001	Sure. O_K.	no
4767	transcript	transcript_Bmr001	So this is transcript three, this is Morgan with the wireless lapel.	no
4768	transcript	transcript_Bmr001	two	no
4769	transcript	transcript_Bmr001	four one three	no
4770	transcript	transcript_Bmr001	five five six eight	no
4771	transcript	transcript_Bmr001	six eight eight	no
4772	transcript	transcript_Bmr001	seven eight eight six	no
4773	transcript	transcript_Bmr001	eight	no
4774	transcript	transcript_Bmr001	nine zero eight	no
4775	transcript	transcript_Bmr001	O_	no
4776	transcript	transcript_Bmr001	one three five	no
4777	transcript	transcript_Bmr001	two two nine	no
4778	transcript	transcript_Bmr001	This is Adam on uh wireless headset number two with transcript number five.	no
4779	transcript	transcript_Bmr001	three	no
4780	transcript	transcript_Bmr001	four O_	no
4781	transcript	transcript_Bmr001	six five two six	no
4782	transcript	transcript_Bmr001	seven four	no
4783	transcript	transcript_Bmr001	eight five four	no
4784	transcript	transcript_Bmr001	nine	no
4785	transcript	transcript_Bmr001	O_	no
4786	transcript	transcript_Bmr001	zero	no
4787	transcript	transcript_Bmr001	one zero eight eight five	no
4788	transcript	transcript_Bmr001	three three seven one	no
4789	transcript	transcript_Bmr001	This is Dan and this is transcript number four.	no
4790	transcript	transcript_Bmr001	three nine	no
4791	transcript	transcript_Bmr001	four seven one eight	no
4792	transcript	transcript_Bmr001	five	no
4793	transcript	transcript_Bmr001	six	no
4794	transcript	transcript_Bmr001	seven zero four six nine eight nine	no
4795	transcript	transcript_Bmr001	nine two three	no
4796	transcript	transcript_Bmr001	O_ six five	no
4797	transcript	transcript_Bmr001	zero four four three six five nine	no
4798	transcript	transcript_Bmr001	one nine five	no
4799	transcript	transcript_Bmr001	two	no
4800	transcript	transcript_Bmr001	How many more you got?	no
4801	transcript	transcript_Bmr001	Oh I on- I did ten but I can - I have a script to generate them automatically.	no
4802	transcript	transcript_Bmr001	Well, let's do some more while we got them here.	no
4803	transcript	transcript_Bmr001	Wow.	no
4804	transcript	transcript_Bmr001	O_K.	no
4805	transcript	transcript_Bmr001	What fun	no
4806	transcript	transcript_Bmr001	Well, you know, it's not, but	no
4807	transcript	transcript_Bmr001	It's interesting that um it m- it's not clear whether it's better to have them written as - as words or - or	no
4808	transcript	transcript_Bmr001	"But, of course, to get zero and ""O_""s distinguished we - you have to do it."	no
4809	transcript	transcript_Bmr001	That's why, yep.	no
4810	transcript	transcript_Bmr001	But	no
4811	transcript	transcript_Bmr001	O_K, this is uh Morgan again with the wireless lapel, transcript six.	no
4812	transcript	transcript_Bmr001	four five	no
4813	transcript	transcript_Bmr001	five five five zero nine seven one	no
4814	transcript	transcript_Bmr001	six nine one four O_	no
4815	transcript	transcript_Bmr001	seven	no
4816	transcript	transcript_Bmr001	eight	no
4817	transcript	transcript_Bmr001	nine O_ four five three five eight	no
4818	transcript	transcript_Bmr001	zero two one five nine	no
4819	transcript	transcript_Bmr001	one three	no
4820	transcript	transcript_Bmr001	two eight zero five	no
4821	transcript	transcript_Bmr001	three five five three six	no
4822	transcript	transcript_Bmr001	This is Adam on the wireless headset, transcript eight.	no
4823	transcript	transcript_Bmr001	five five two zero	no
4824	transcript	transcript_Bmr001	six seven O_ O_	no
4825	transcript	transcript_Bmr001	seven six	no
4826	transcript	transcript_Bmr001	eight nine eight	no
4827	transcript	transcript_Bmr001	nine	no
4828	transcript	transcript_Bmr001	O_	no
4829	transcript	transcript_Bmr001	zero	no
4830	transcript	transcript_Bmr001	two two eight two O_	no
4831	transcript	transcript_Bmr001	three four eight	no
4832	transcript	transcript_Bmr001	four seven zero	no
4833	transcript	transcript_Bmr001	And this is Dan with transcript number seven.	no
4834	transcript	transcript_Bmr001	four five six four four	no
4835	transcript	transcript_Bmr001	five	no
4836	transcript	transcript_Bmr001	six O_ six O_ two	no
4837	transcript	transcript_Bmr001	eight one two O_ eight five nine	no
4838	transcript	transcript_Bmr001	nine three five O_ three two four	no
4839	transcript	transcript_Bmr001	O_	no
4840	transcript	transcript_Bmr001	zero	no
4841	transcript	transcript_Bmr001	one	no
4842	transcript	transcript_Bmr001	two O_ six two	no
4843	transcript	transcript_Bmr001	three	no
4844	transcript	transcript_Bmr001	Yeah, there's just two more.	no
4845	transcript	transcript_Bmr001	Go ahead.	no
4846	transcript	transcript_Bmr001	O_K.	no
4847	transcript	transcript_Bmr001	So.	no
4848	transcript	transcript_Bmr001	Thanks.	no
4849	transcript	transcript_Bmr001	O_K, go ahead and read it and then	no
4850	transcript	transcript_Bmr001	O_K.	no
4851	transcript	transcript_Bmr001	So, uh this is Morgan again	no
4852	transcript	transcript_Bmr001	five seven three five three seven nine	no
4853	transcript	transcript_Bmr001	six nine	no
4854	transcript	transcript_Bmr001	seven	no
4855	transcript	transcript_Bmr001	eight zero	no
4856	transcript	transcript_Bmr001	O_ two seven four O_	no
4857	transcript	transcript_Bmr001	zero two three one nine zero	no
4858	transcript	transcript_Bmr001	one three O_ two eight nine O_	no
4859	transcript	transcript_Bmr001	two eight	no
4860	transcript	transcript_Bmr001	three five	no
4861	transcript	transcript_Bmr001	four	no
4862	transcript	transcript_Bmr001	And this is Dan with transcript ten.	no
4863	transcript	transcript_Bmr001	five	no
4864	transcript	transcript_Bmr001	seven one one	no
4865	transcript	transcript_Bmr001	eight five O_ one six four six	no
4866	transcript	transcript_Bmr001	nine eight seven zero	no
4867	transcript	transcript_Bmr001	O_	no
4868	transcript	transcript_Bmr001	zero	no
4869	transcript	transcript_Bmr001	one	no
4870	transcript	transcript_Bmr001	two	no
4871	transcript	transcript_Bmr001	four one O_ four O_	no
4872	transcript	transcript_Bmr001	five three four nine nine six O_	no
4873	transcript	transcript_Bmr001	O_K.	no
4874	transcript	transcript_Bmr001	O_K.	no
4875	transcript	transcript_Bmr001	I'd say we're done.	no
4876	transcript	transcript_Bmr001	O_K.	no
4877	transcript	transcript_Bmr001	Oh, I wonder - I wonder if we ran out of disk space yet.	no
4878	transcript	transcript_Bmr001	So, is it - it's going to disk, or is this -	no
4879	transcript	transcript_Bmr001	And how - how much disk do we have?	yes
4880	transcript	transcript_Bro004	O_K.	no
4881	transcript	transcript_Bro004	Oh, I don't -	no
4882	transcript	transcript_Bro004	I think I'm zero.	no
4883	transcript	transcript_Bro004	Wow!	no
4884	transcript	transcript_Bro004	Ah-	no
4885	transcript	transcript_Bro004	Hello, hello, hello, hello.	no
4886	transcript	transcript_Bro004	Wh- what causes the crash?	no
4887	transcript	transcript_Bro004	Did you fix something?	no
4888	transcript	transcript_Bro004	Hello.	no
4889	transcript	transcript_Bro004	Five, five.	no
4890	transcript	transcript_Bro004	Oh, maybe it's the turning - turning off and turning on of the mike, right?	no
4891	transcript	transcript_Bro004	Hello, hello.	no
4892	transcript	transcript_Bro004	Uh, you think that's	no
4893	transcript	transcript_Bro004	Aaa-aaa-aaa.	no
4894	transcript	transcript_Bro004	O_K.	no
4895	transcript	transcript_Bro004	O_K. So, um I guess we are	no
4896	transcript	transcript_Bro004	Channel - channel three, yeah. O_K.	no
4897	transcript	transcript_Bro004	Mmm, channel five?	no
4898	transcript	transcript_Bro004	Channel two.	no
4899	transcript	transcript_Bro004	Doesn't work?	no
4900	transcript	transcript_Bro004	Two.	no
4901	transcript	transcript_Bro004	Yeah,	no
4902	transcript	transcript_Bro004	uh	no
4903	transcript	transcript_Bro004	No?	no
4904	transcript	transcript_Bro004	Is it written on her	no
4905	transcript	transcript_Bro004	Mike four.	no
4906	transcript	transcript_Bro004	Uh, mike number five,	no
4907	transcript	transcript_Bro004	Ah,	no
4908	transcript	transcript_Bro004	and	no
4909	transcript	transcript_Bro004	But,	no
4910	transcript	transcript_Bro004	channel - channel four.	no
4911	transcript	transcript_Bro004	Yeah yeah yeah.	no
4912	transcript	transcript_Bro004	O_K. I saw that.	no
4913	transcript	transcript_Bro004	Ah - yeah, it's O_K.	no
4914	transcript	transcript_Bro004	Yeah.	no
4915	transcript	transcript_Bro004	Ooo.	no
4916	transcript	transcript_Bro004	I think	no
4917	transcript	transcript_Bro004	Oh, I'm channel - must be channel one. Channel one?	no
4918	transcript	transcript_Bro004	Channel -	yes
4919	transcript	transcript_Bro004	O_K. So uh	no
4920	transcript	transcript_Bro004	Uh so.	no
4921	transcript	transcript_Bro004	uh four kind of features. The P_L_P, the P_L_P with J_RASTA, the M_S_G, and the M_F_C_C from the baseline Aurora.	no
4922	transcript	transcript_Bro004	Excuse me.	no
4923	transcript	transcript_Bro004	I decided to talk about that.	no
4924	transcript	transcript_Bro004	Mm-hmm.	no
4925	transcript	transcript_Bro004	Uh, and we focused for the - the test part on the English and the Italian.	no
4926	transcript	transcript_Bro004	Um. We've trained uh several neural networks on - so - on the T_I-digits English	no
4927	transcript	transcript_Bro004	Mmm, so there's our result tables here, for the tandem approach, and um, actually what we - we	no
4928	transcript	transcript_Bro004	I can't get	no
4929	transcript	transcript_Bro004	O_K. Our - our uh -	no
4930	transcript	transcript_Bro004	Sorry, guys.	no
4931	transcript	transcript_Bro004	Try	no
4932	transcript	transcript_Bro004	How about over th- from the front of the room?	no
4933	transcript	transcript_Bro004	Yeah, it's longer.	no
4934	transcript	transcript_Bro004	We're pausing for a photo opportunity here. Uh.	no
4935	transcript	transcript_Bro004	Uh.	no
4936	transcript	transcript_Bro004	So.	no
4937	transcript	transcript_Bro004	Oh wait wait wait wait wait. Wait. Hold on. Hold on. Let me give you a black screen.	no
4938	transcript	transcript_Bro004	Get out of the - Yeah.	no
4939	transcript	transcript_Bro004	O_K.	no
4940	transcript	transcript_Bro004	One more.	no
4941	transcript	transcript_Bro004	He's facing	no
4942	transcript	transcript_Bro004	Because we	no
4943	transcript	transcript_Bro004	O_K, this - this would be a	no
4944	transcript	transcript_Bro004	O_K.	no
4945	transcript	transcript_Bro004	Mm-hmm.	no
4946	transcript	transcript_Bro004	Musical chairs everybody!	no
4947	transcript	transcript_Bro004	Oh.	no
4948	transcript	transcript_Bro004	O_K.	no
4949	transcript	transcript_Bro004	So um,	no
4950	transcript	transcript_Bro004	Yeah, so if the network is trained on the task data um	no
4951	transcript	transcript_Bro004	Yeah.	no
4952	transcript	transcript_Bro004	Do you mean if it's trained	no
4953	transcript	transcript_Bro004	Only on, yeah.	no
4954	transcript	transcript_Bro004	On data from just that task, that language?	no
4955	transcript	transcript_Bro004	Just that task.	no
4956	transcript	transcript_Bro004	But actually we didn't train network on	no
4957	transcript	transcript_Bro004	Mmm.	no
4958	transcript	transcript_Bro004	Mm-hmm.	no
4959	transcript	transcript_Bro004	Um	no
4960	transcript	transcript_Bro004	Yeah. So,	no
4961	transcript	transcript_Bro004	So how - I mean -	no
4962	transcript	transcript_Bro004	So what's th-	no
4963	transcript	transcript_Bro004	clearly it's gonna be	no
4964	transcript	transcript_Bro004	I mean,	no
4965	transcript	transcript_Bro004	From what I saw from the earlier results, uh I guess last week,	no
4966	transcript	transcript_Bro004	Mmm. Yeah.	no
4967	transcript	transcript_Bro004	But - but the question is if you	no
4968	transcript	transcript_Bro004	If we use the same language?	no
4969	transcript	transcript_Bro004	No, no, no.	no
4970	transcript	transcript_Bro004	Mm-hmm.	no
4971	transcript	transcript_Bro004	I don't have the	no
4972	transcript	transcript_Bro004	But -	no
4973	transcript	transcript_Bro004	Yeah but I did not uh do that. We -	no
4974	transcript	transcript_Bro004	E-	no
4975	transcript	transcript_Bro004	So, you didn't train on	no
4976	transcript	transcript_Bro004	No, we did four - four kind of - of testing, actually.	no
4977	transcript	transcript_Bro004	The first testing is	no
4978	transcript	transcript_Bro004	So for Italian on the Italian speech	no
4979	transcript	transcript_Bro004	The second test is trained on a single language	no
4980	transcript	transcript_Bro004	um with broad	no
4981	transcript	transcript_Bro004	O_K.	no
4982	transcript	transcript_Bro004	But for Italian we choose Spanish which	no
4983	transcript	transcript_Bro004	The third test is by using, um	no
4984	transcript	transcript_Bro004	the three language database	no
4985	transcript	transcript_Bro004	and the fourth is	no
4986	transcript	transcript_Bro004	W- which in - It has three languages. That's including the w-	no
4987	transcript	transcript_Bro004	the -	no
4988	transcript	transcript_Bro004	This includes -	no
4989	transcript	transcript_Bro004	the one that it's -	no
4990	transcript	transcript_Bro004	Yeah.	no
4991	transcript	transcript_Bro004	But	no
4992	transcript	transcript_Bro004	In-	no
4993	transcript	transcript_Bro004	Right.	no
4994	transcript	transcript_Bro004	The three languages	no
4995	transcript	transcript_Bro004	Yeah	no
4996	transcript	transcript_Bro004	And the fourth test is uh	no
4997	transcript	transcript_Bro004	Oh, O_K, yeah, so, that	no
4998	transcript	transcript_Bro004	Yeah.	no
4999	transcript	transcript_Bro004	I just wasn't	no
5000	transcript	transcript_Bro004	Uh, yeah.	no
5001	transcript	transcript_Bro004	So um	no
5002	transcript	transcript_Bro004	Relative.	no
5003	transcript	transcript_Bro004	The error rate increase u- of - of -	no
5004	transcript	transcript_Bro004	Right.	no
5005	transcript	transcript_Bro004	of ten percent, relative.	no
5006	transcript	transcript_Bro004	So this is not so bad. And then when we jump to the multilingual data it's uh it become worse and, well	no
5007	transcript	transcript_Bro004	Ab- about how much?	no
5008	transcript	transcript_Bro004	Around uh, let's say,	no
5009	transcript	transcript_Bro004	Twenty percent	no
5010	transcript	transcript_Bro004	Twenty to - to thirty percent further. Yeah.	no
5011	transcript	transcript_Bro004	And so, remind me, the	no
5012	transcript	transcript_Bro004	Yeah.	no
5013	transcript	transcript_Bro004	It's not the digits. So it's the combination of	no
5014	transcript	transcript_Bro004	It's	no
5015	transcript	transcript_Bro004	Yeah.	no
5016	transcript	transcript_Bro004	Yeah.	no
5017	transcript	transcript_Bro004	O_K.	no
5018	transcript	transcript_Bro004	Already, right right right.	no
5019	transcript	transcript_Bro004	So they were sort of	no
5020	transcript	transcript_Bro004	Uh	no
5021	transcript	transcript_Bro004	So.	no
5022	transcript	transcript_Bro004	Yes.	no
5023	transcript	transcript_Bro004	I- i- if you compare everything to the first case at the baseline,	no
5024	transcript	transcript_Bro004	for the - for the using the same language but a different task, and something like one point three	no
5025	transcript	transcript_Bro004	No no no.	no
5026	transcript	transcript_Bro004	Uh same language we are at uh - for at English at O_ point eight.	no
5027	transcript	transcript_Bro004	But -	no
5028	transcript	transcript_Bro004	So. Le-	no
5029	transcript	transcript_Bro004	I - I - I'm sorry. I - I - I meant something different by baseline	no
5030	transcript	transcript_Bro004	Tas- task data we are u-	no
5031	transcript	transcript_Bro004	Yeah.	no
5032	transcript	transcript_Bro004	So let me - let me -	no
5033	transcript	transcript_Bro004	Um,	no
5034	transcript	transcript_Bro004	Mmm.	no
5035	transcript	transcript_Bro004	Hmm.	no
5036	transcript	transcript_Bro004	By baseline here I meant	no
5037	transcript	transcript_Bro004	Oh yeah, the f-	no
5038	transcript	transcript_Bro004	Yeah, O_K. Yeah.	no
5039	transcript	transcript_Bro004	So I was just - I just trying to understand	no
5040	transcript	transcript_Bro004	Yeah. Sure.	no
5041	transcript	transcript_Bro004	just normalized to	no
5042	transcript	transcript_Bro004	Mmm.	no
5043	transcript	transcript_Bro004	Mm-hmm.	no
5044	transcript	transcript_Bro004	Mm-hmm.	no
5045	transcript	transcript_Bro004	Mm-hmm.	no
5046	transcript	transcript_Bro004	Yeah, it's around one point one. Yeah.	no
5047	transcript	transcript_Bro004	Right.	no
5048	transcript	transcript_Bro004	And if it's -	no
5049	transcript	transcript_Bro004	Ye-	no
5050	transcript	transcript_Bro004	Uh,	no
5051	transcript	transcript_Bro004	One point four?	no
5052	transcript	transcript_Bro004	Yeah.	no
5053	transcript	transcript_Bro004	So, it's an	no
5054	transcript	transcript_Bro004	What would you say?	no
5055	transcript	transcript_Bro004	O_K.	no
5056	transcript	transcript_Bro004	If we	no
5057	transcript	transcript_Bro004	Aha!	no
5058	transcript	transcript_Bro004	So.	no
5059	transcript	transcript_Bro004	Yeah.	no
5060	transcript	transcript_Bro004	That's	no
5061	transcript	transcript_Bro004	Uh.	no
5062	transcript	transcript_Bro004	Uh, so -	no
5063	transcript	transcript_Bro004	"No, that - that's important. So what - what it's saying here is just that ""yes, there is a reduction"	no
5064	transcript	transcript_Bro004	Wait a minute, th- th- the -	no
5065	transcript	transcript_Bro004	Hmm.	no
5066	transcript	transcript_Bro004	No, actually	no
5067	transcript	transcript_Bro004	So when you go to a different	no
5068	transcript	transcript_Bro004	So what's the difference between two and three?	no
5069	transcript	transcript_Bro004	It's multilingual.	no
5070	transcript	transcript_Bro004	Yeah. The only difference it's - is that it's multilingual -	no
5071	transcript	transcript_Bro004	Um	no
5072	transcript	transcript_Bro004	Cuz in both - in both -	no
