	genre	document_id	sent	boundary
3256	transcript	transcript_Bmr029	It will -	no
3257	transcript	transcript_Bmr029	uh,  it will probably be  a couple hours before -	no
3258	transcript	transcript_Bmr029	before I have some results. So -	no
3259	transcript	transcript_Bmr029	Oh. Well, that's not bad.	no
3260	transcript	transcript_Bmr029	Oh, O_K. So - cuz I don't think the new data	no
3261	transcript	transcript_Bmr029	will be ready, uh,	no
3262	transcript	transcript_Bmr029	for a couple days may- probably.	no
3263	transcript	transcript_Bmr029	You mean the training.	no
3264	transcript	transcript_Bmr029	So, the training.	no
3265	transcript	transcript_Bmr029	But the segmentations matter for the	no
3266	transcript	transcript_Bmr029	Yeah.	no
3267	transcript	transcript_Bmr029	filtering. Right? Because -	no
3268	transcript	transcript_Bmr029	For the  test.	no
3269	transcript	transcript_Bmr029	For the test set. Yeah. So,	no
3270	transcript	transcript_Bmr029	Yeah, fo-	no
3271	transcript	transcript_Bmr029	Yeah.	no
3272	transcript	transcript_Bmr029	need to be -	no
3273	transcript	transcript_Bmr029	But, first - first,	no
3274	transcript	transcript_Bmr029	of course, you would wanna process the  training data, because we wanna get that started. Yeah.	no
3275	transcript	transcript_Bmr029	Right.	no
3276	transcript	transcript_Bmr029	Yeah.	no
3277	transcript	transcript_Bmr029	I mean, it - it'd be really  great  if it was all automatic, but I think that, you know, given the pressure of time, if -	no
3278	transcript	transcript_Bmr029	i- i-	no
3279	transcript	transcript_Bmr029	I mean, since you're gonna find out in a short amount of time, that's great.	no
3280	transcript	transcript_Bmr029	Mm-hmm.	no
3281	transcript	transcript_Bmr029	But i- if - if it doesn't work out, I think we would rather charge ahead with the older	no
3282	transcript	transcript_Bmr029	Mm-hmm.	no
3283	transcript	transcript_Bmr029	segmentations and -	no
3284	transcript	transcript_Bmr029	Right.	no
3285	transcript	transcript_Bmr029	Um, and we were gonna use one of the P_Z_Ms.	no
3286	transcript	transcript_Bmr029	I don- I don't know what -	no
3287	transcript	transcript_Bmr029	Probably whatever one you've been using for - for - for the digits. Is it this one?	no
3288	transcript	transcript_Bmr029	I think it's that one. Right?	no
3289	transcript	transcript_Bmr029	It's e- F_.	no
3290	transcript	transcript_Bmr029	F_.	no
3291	transcript	transcript_Bmr029	Yeah, that's it.	no
3292	transcript	transcript_Bmr029	I - I'd - which - ? That's F_? How do you know?	no
3293	transcript	transcript_Bmr029	That's F_.	no
3294	transcript	transcript_Bmr029	It's the second nearest the machine room.	no
3295	transcript	transcript_Bmr029	Oh.	no
3296	transcript	transcript_Bmr029	Bien sur    O_K.	no
3297	transcript	transcript_Bmr029	Alright, so -	no
3298	transcript	transcript_Bmr029	Bet they'll have fun with that one.	no
3299	transcript	transcript_Bmr029	O_K, so.	no
3300	transcript	transcript_Bmr029	Uh -	no
3301	transcript	transcript_Bmr029	O_K. So, uh, I just want to make sure I understand what we need to run.	no
3302	transcript	transcript_Bmr029	Um -	no
3303	transcript	transcript_Bmr029	Let's see. So, it's - O_K, so if we're talking about - Let's - let's assume that we're gonna use the new segmentations.	no
3304	transcript	transcript_Bmr029	We need to,	no
3305	transcript	transcript_Bmr029	um,	no
3306	transcript	transcript_Bmr029	run recognition o- just looking at the no overlap column.	no
3307	transcript	transcript_Bmr029	Basically, we have to d- r- do recognitions for all three of those cases. Right?	no
3308	transcript	transcript_Bmr029	Mm-hmm.	no
3309	transcript	transcript_Bmr029	Right.	no
3310	transcript	transcript_Bmr029	Um, because  we're gonna be using the - just the male,	no
3311	transcript	transcript_Bmr029	uh, model - short training set for the male. So we need to have results for all three of those, even though we have -	no
3312	transcript	transcript_Bmr029	Mm-hmm.	no
3313	transcript	transcript_Bmr029	Ma- maybe you should limit ourselves to the Meeting Recorder	no
3314	transcript	transcript_Bmr029	meetings?	no
3315	transcript	transcript_Bmr029	O_K.	no
3316	transcript	transcript_Bmr029	Um,	no
3317	transcript	transcript_Bmr029	if you were gonna cut down on the test set, I would suggest that.	no
3318	transcript	transcript_Bmr029	Well -	no
3319	transcript	transcript_Bmr029	Maybe. But, I - I mean, how long does it take	no
3320	transcript	transcript_Bmr029	Actually, the longer - the Robustness meetings take longer, because there's this one speaker who talks a lot.	no
3321	transcript	transcript_Bmr029	for the test?	no
3322	transcript	transcript_Bmr029	And so	no
3323	transcript	transcript_Bmr029	the -	no
3324	transcript	transcript_Bmr029	Um. No. It's because for all the -	no
3325	transcript	transcript_Bmr029	for the adaptation and normalization steps, you cannot -	no
3326	transcript	transcript_Bmr029	you have to d- you have to, uh, um,	no
3327	transcript	transcript_Bmr029	you cannot chop it up into small pieces.	no
3328	transcript	transcript_Bmr029	So, you're sort of limited by how long the longest speaker,	no
3329	transcript	transcript_Bmr029	uh,	no
3330	transcript	transcript_Bmr029	is s- speaking.	no
3331	transcript	transcript_Bmr029	So how much data there is from the - the speaker who talks the most.	no
3332	transcript	transcript_Bmr029	So,	no
3333	transcript	transcript_Bmr029	um, you parallelize across different  speakers,	no
3334	transcript	transcript_Bmr029	Mm-hmm.	no
3335	transcript	transcript_Bmr029	but	no
3336	transcript	transcript_Bmr029	you know, if you have a bunch of speakers who speak very little and then one wh-	no
3337	transcript	transcript_Bmr029	Right.	no
3338	transcript	transcript_Bmr029	who - who speaks a lot, then	no
3339	transcript	transcript_Bmr029	effectively, everybody waits for the longest one to process. So.	no
3340	transcript	transcript_Bmr029	Right.	no
3341	transcript	transcript_Bmr029	Yeah.	no
3342	transcript	transcript_Bmr029	Bu-	no
3343	transcript	transcript_Bmr029	But what - what was your result for - uh, that we had at the H_L_T? Was that a combination of me?	no
3344	transcript	transcript_Bmr029	That was both types of meetings, but most - but there were only two Robustness meetings, and four or five,	no
3345	transcript	transcript_Bmr029	And if we're re-doing the baseline anyways, it - it - it would be O_K. Right? I mean -	no
3346	transcript	transcript_Bmr029	uh, Meeting Recorders.	no
3347	transcript	transcript_Bmr029	Right.	no
3348	transcript	transcript_Bmr029	To - to just limit ourselves to a smaller -	no
3349	transcript	transcript_Bmr029	How long would it take to run recognition, if we did that?	no
3350	transcript	transcript_Bmr029	Oh.	no
3351	transcript	transcript_Bmr029	Uh, I - I -	no
3352	transcript	transcript_Bmr029	I don't have - I don't have a good  gue-	no
3353	transcript	transcript_Bmr029	I mean, is - is it like a  day  or is it  a few  hours  or - roughly?	no
3354	transcript	transcript_Bmr029	For everything? For all the meetings?	no
3355	transcript	transcript_Bmr029	For - yeah, let's say we  just  did the Meeting Recorder meetings for our test set.	no
3356	transcript	transcript_Bmr029	Uh.	no
3357	transcript	transcript_Bmr029	Um.	no
3358	transcript	transcript_Bmr029	It's probably more than a day, but probably less than two.	no
3359	transcript	transcript_Bmr029	Oh, really. I didn't realize each test took that long.	no
3360	transcript	transcript_Bmr029	Well, i- No. I mean for all the meetings.	no
3361	transcript	transcript_Bmr029	Because it's -	no
3362	transcript	transcript_Bmr029	Again, it's, um -	no
3363	transcript	transcript_Bmr029	So each meeting - each meetings takes,	no
3364	transcript	transcript_Bmr029	So you were doing like -	no
3365	transcript	transcript_Bmr029	uh, something like -	no
3366	transcript	transcript_Bmr029	Again, we - we - I ran - when we ran these,	no
3367	transcript	transcript_Bmr029	we were sort of short on machines, and, um,	no
3368	transcript	transcript_Bmr029	Mmm.	no
3369	transcript	transcript_Bmr029	I don't know, I - I would estimate maybe four hours per meeting.	no
3370	transcript	transcript_Bmr029	Something like that.	no
3371	transcript	transcript_Bmr029	Four hours per meeting.	no
3372	transcript	transcript_Bmr029	Right.	no
3373	transcript	transcript_Bmr029	Wow.	no
3374	transcript	transcript_Bmr029	Yeah. But if you -	no
3375	transcript	transcript_Bmr029	So, if you do half a dozen meetings, that's - that's about a day. We also have more machines now.	no
3376	transcript	transcript_Bmr029	Right.	no
3377	transcript	transcript_Bmr029	well	no
3378	transcript	transcript_Bmr029	Right. So that's why I'm saying I'm not sure how they would scale with more machines.	no
3379	transcript	transcript_Bmr029	Yeah.	no
3380	transcript	transcript_Bmr029	Yeah.	no
3381	transcript	transcript_Bmr029	I mean, if we had about six - A six hour test set's not bad. Right?	no
3382	transcript	transcript_Bmr029	Right.	no
3383	transcript	transcript_Bmr029	S- six hour test set.	no
3384	transcript	transcript_Bmr029	Six meetings. O_K.	no
3385	transcript	transcript_Bmr029	You know?	no
3386	transcript	transcript_Bmr029	Right? I mean, a lot of the evaluations have been -	no
3387	transcript	transcript_Bmr029	Yeah. We did.	no
3388	transcript	transcript_Bmr029	We have M_R -	no
3389	transcript	transcript_Bmr029	two, th- We have two, three, four, fi- I think there are four Meeting Recorder meetings that we worked with.	no
3390	transcript	transcript_Bmr029	Four that you worked with?	no
3391	transcript	transcript_Bmr029	I think it's -	no
3392	transcript	transcript_Bmr029	Is it the same set as  the alignments? I think it's  five  Meeting Recorder meetings.	no
3393	transcript	transcript_Bmr029	Yeah.	no
3394	transcript	transcript_Bmr029	Five?	no
3395	transcript	transcript_Bmr029	O_K.	no
3396	transcript	transcript_Bmr029	That would be O_K, too. I mean, I'm -	no
3397	transcript	transcript_Bmr029	i- So, if they have a set that they worked with, and you - you got -	no
3398	transcript	transcript_Bmr029	@@	no
3399	transcript	transcript_Bmr029	Did you	no
3400	transcript	transcript_Bmr029	do similarly in performance between them and the other meetings, or was it - ?	no
3401	transcript	transcript_Bmr029	Uh, with the Robust- compared to Robustness?	no
3402	transcript	transcript_Bmr029	Yeah.	no
3403	transcript	transcript_Bmr029	The big variation is by - whether it's a native speaker	no
3404	transcript	transcript_Bmr029	Yeah.	no
3405	transcript	transcript_Bmr029	or not.	no
3406	transcript	transcript_Bmr029	And whether	no
3407	transcript	transcript_Bmr029	it's, um -	no
3408	transcript	transcript_Bmr029	Uh, I think that's the o- actually - and - and of course what,	no
3409	transcript	transcript_Bmr029	um,	no
3410	transcript	transcript_Bmr029	you know, whether it's lapel or,	no
3411	transcript	transcript_Bmr029	uh, headset microphone.	no
3412	transcript	transcript_Bmr029	And overlap or not. Yeah.	no
3413	transcript	transcript_Bmr029	Yeah.	no
3414	transcript	transcript_Bmr029	So maybe just with the - the - the Meeting Recorder set of the -	no
3415	transcript	transcript_Bmr029	And we can exclude - we don't need to recognize the  non-natives, because we know that -	no
3416	transcript	transcript_Bmr029	De- th- that you did before.	no
3417	transcript	transcript_Bmr029	I mean, in fact, we excluded them previously	no
3418	transcript	transcript_Bmr029	Yeah. So we want to do the same - same thing.	no
3419	transcript	transcript_Bmr029	from -	no
3420	transcript	transcript_Bmr029	Right.	no
3421	transcript	transcript_Bmr029	O_K. So - Alright. So if we got a list	no
3422	transcript	transcript_Bmr029	of the,	no
3423	transcript	transcript_Bmr029	uh, segmentations for these five Meeting Recorder meetings, we could start,	no
3424	transcript	transcript_Bmr029	uh, the first two	no
3425	transcript	transcript_Bmr029	experiments   going right away, using the short male models.	no
3426	transcript	transcript_Bmr029	Mm-hmm.	no
3427	transcript	transcript_Bmr029	So, you could get those going while	no
3428	transcript	transcript_Bmr029	Dave is, um, creating waveforms for the r- retraining the short male models.	no
3429	transcript	transcript_Bmr029	Yeah.	no
3430	transcript	transcript_Bmr029	Once we know which segmentations we're using. Yeah.	no
3431	transcript	transcript_Bmr029	Right. O_K. O_K. And then -	no
3432	transcript	transcript_Bmr029	O_K. So, do we w- also want to run	no
3433	transcript	transcript_Bmr029	that bottom experiment without	no
3434	transcript	transcript_Bmr029	retraining the short male models on his thing? Did you want that?	no
3435	transcript	transcript_Bmr029	Or - ?	no
3436	transcript	transcript_Bmr029	Um,	no
3437	transcript	transcript_Bmr029	I - I agree that that would be an interesting thing to do, but I sort of regard it as secondary.	no
3438	transcript	transcript_Bmr029	O_K. So, we'll save that.	no
3439	transcript	transcript_Bmr029	So if there's sort of machines sitting around and people sitting around and they're waiting for	no
3440	transcript	transcript_Bmr029	other things to finish, then sure. But -	no
3441	transcript	transcript_Bmr029	Uh, Chuck had been asking about that earlier as kind of a control to know, um -	no
3442	transcript	transcript_Bmr029	Cuz, I mean, you could imagine a fantasy in which you said that Dave's processing	no
3443	transcript	transcript_Bmr029	made the, uh, far microphone like the near microphone. In which case	no
3444	transcript	transcript_Bmr029	Mm-hmm.	no
3445	transcript	transcript_Bmr029	you shouldn't have to actually retrain.	no
3446	transcript	transcript_Bmr029	But it's - it's not really true. It's - it's sort of fantasy. It does - it does muck up the data in - in some funny ways. And so,	no
3447	transcript	transcript_Bmr029	Mm-hmm.	no
3448	transcript	transcript_Bmr029	I'm - I'm kind of questioning that. But -	no
3449	transcript	transcript_Bmr029	Well, i- it -	no
3450	transcript	transcript_Bmr029	But -	no
3451	transcript	transcript_Bmr029	Well, on a more basic level, also, it means that	no
3452	transcript	transcript_Bmr029	that  third  experiment, there are actually  two  differences between the other experiments, not one.	no
3453	transcript	transcript_Bmr029	Right.	no
3454	transcript	transcript_Bmr029	So, it's hard to know -	no
3455	transcript	transcript_Bmr029	It involves retraining and it involves a -	no
3456	transcript	transcript_Bmr029	Right.	no
3457	transcript	transcript_Bmr029	Uh, that's right.	no
3458	transcript	transcript_Bmr029	I mean the other thing which - which it might come in -	no
3459	transcript	transcript_Bmr029	to is if there was some  problem	no
3460	transcript	transcript_Bmr029	in the retraining.	no
3461	transcript	transcript_Bmr029	I mean, maybe you'd just have some mechanical thing we do wrong.	no
3462	transcript	transcript_Bmr029	Mm-hmm.	no
3463	transcript	transcript_Bmr029	Uh, that, uh - since Dave's experience was that	no
3464	transcript	transcript_Bmr029	Right.	no
3465	transcript	transcript_Bmr029	it didn't help as  much  if you didn't retrain, but it does help some,	no
3466	transcript	transcript_Bmr029	that we would hopefully see that.	no
3467	transcript	transcript_Bmr029	Mm-hmm.	no
3468	transcript	transcript_Bmr029	So, that - that's - that's true.	no
3469	transcript	transcript_Bmr029	Wait, did - ?	no
3470	transcript	transcript_Bmr029	I- i-	no
3471	transcript	transcript_Bmr029	So when you used	no
3472	transcript	transcript_Bmr029	original - the original models, and you just process	no
3473	transcript	transcript_Bmr029	the test set in this way, d- do you get any -	no
3474	transcript	transcript_Bmr029	u-	no
3475	transcript	transcript_Bmr029	do you get decent performance or not?	no
3476	transcript	transcript_Bmr029	I - I - I think, um,	no
3477	transcript	transcript_Bmr029	for the far-mike H_T_K system I was using,	no
3478	transcript	transcript_Bmr029	Mm-hmm.	no
3479	transcript	transcript_Bmr029	it did help somewhat. I could re-check that. But it was such a bad baseline	no
3480	transcript	transcript_Bmr029	Mmm.	no
3481	transcript	transcript_Bmr029	that	no
3482	transcript	transcript_Bmr029	I don't know what that means.	no
3483	transcript	transcript_Bmr029	Right.	no
3484	transcript	transcript_Bmr029	Right.	no
3485	transcript	transcript_Bmr029	O_K.	no
3486	transcript	transcript_Bmr029	Cuz the baseline word error rate was around forty percent on digits.	no
3487	transcript	transcript_Bmr029	Mm-hmm.	no
3488	transcript	transcript_Bmr029	On the far-field?	no
3489	transcript	transcript_Bmr029	Right.	no
3490	transcript	transcript_Bmr029	Right.	no
3491	transcript	transcript_Bmr029	So -	no
3492	transcript	transcript_Bmr029	O_K. Well, I'll - I can get started on the -	no
3493	transcript	transcript_Bmr029	well, the first -	no
3494	transcript	transcript_Bmr029	the one that already has a	no
3495	transcript	transcript_Bmr029	cross there. We need to re-do that with small models.	no
3496	transcript	transcript_Bmr029	Right.	no
3497	transcript	transcript_Bmr029	Yeah.	no
3498	transcript	transcript_Bmr029	And then, have to ask, um,	no
3499	transcript	transcript_Bmr029	I guess, Don	no
3500	transcript	transcript_Bmr029	to, uh, cut the,	no
3501	transcript	transcript_Bmr029	um,	no
3502	transcript	transcript_Bmr029	cut the segments for the sh-	no
3503	transcript	transcript_Bmr029	for the tis- distant mike.	no
3504	transcript	transcript_Bmr029	Uh, uh - that's -	no
3505	transcript	transcript_Bmr029	So we would be using the  same  channel	no
3506	transcript	transcript_Bmr029	for each - fo- for everything?	no
3507	transcript	transcript_Bmr029	Mm-hmm.	no
3508	transcript	transcript_Bmr029	Yeah.	no
3509	transcript	transcript_Bmr029	O_K.	no
3510	transcript	transcript_Bmr029	I mean, do you ha- do you have to rely on his segmentations at all to do the top one?	no
3511	transcript	transcript_Bmr029	So.	no
3512	transcript	transcript_Bmr029	No, no. We would use the same segmentations, but he needs to extract -	no
3513	transcript	transcript_Bmr029	extract the wavef- form segments from a different channel.	no
3514	transcript	transcript_Bmr029	Oh. O_K.	no
3515	transcript	transcript_Bmr029	Got it.	no
3516	transcript	transcript_Bmr029	Right.	no
3517	transcript	transcript_Bmr029	So when you said you were gonna start that top one, were you gonna use the new segmentations?	no
3518	transcript	transcript_Bmr029	Mm-hmm.	no
3519	transcript	transcript_Bmr029	Um -	no
3520	transcript	transcript_Bmr029	Yeah.	no
3521	transcript	transcript_Bmr029	O_K.	no
3522	transcript	transcript_Bmr029	If - assuming that	no
3523	transcript	transcript_Bmr029	the performance	no
3524	transcript	transcript_Bmr029	turns out to be  comparable   with -	no
3525	transcript	transcript_Bmr029	with the old experiments	no
3526	transcript	transcript_Bmr029	Right. O_K.	no
3527	transcript	transcript_Bmr029	and the old segmentations.	no
3528	transcript	transcript_Bmr029	Now there's the issue of -	no
3529	transcript	transcript_Bmr029	Oh, O_K. So there's the issue of speaker normalization. So,	no
3530	transcript	transcript_Bmr029	with the distant microphone you wouldn't know which speaker	no
3531	transcript	transcript_Bmr029	is talking.	no
3532	transcript	transcript_Bmr029	Right?	no
3533	transcript	transcript_Bmr029	Can we - ?	no
3534	transcript	transcript_Bmr029	We - we talked about this before.	no
3535	transcript	transcript_Bmr029	I think what we were saying was that, um,	no
3536	transcript	transcript_Bmr029	the very fact that in both cases we're ignoring the overlap section	no
3537	transcript	transcript_Bmr029	means that, um,	no
3538	transcript	transcript_Bmr029	uh,	no
3539	transcript	transcript_Bmr029	we're to some extent finessing that. So,	no
3540	transcript	transcript_Bmr029	um, I think,	no
3541	transcript	transcript_Bmr029	for the purposes of  just  determining whether a far-field microphone -	no
3542	transcript	transcript_Bmr029	uh, what the effect of the far-field microphone is, we should do the same to both.	no
3543	transcript	transcript_Bmr029	Mm-hmm.	no
3544	transcript	transcript_Bmr029	I see. So you want to cheat?	no
3545	transcript	transcript_Bmr029	I mean -	no
3546	transcript	transcript_Bmr029	We want to i- incorporate	no
3547	transcript	transcript_Bmr029	certain data that would not be available during final tests,	no
3548	transcript	transcript_Bmr029	uh, under a - a full fair test of it, much as we are in the - all the numbers that we have so far.	no
3549	transcript	transcript_Bmr029	O_K. So we assume - we assume knowledge of the speakers as -	no
3550	transcript	transcript_Bmr029	Oops.	no
3551	transcript	transcript_Bmr029	as, um -	no
3552	transcript	transcript_Bmr029	in a way that's compatible with the close-talking	no
3553	transcript	transcript_Bmr029	Yeah.	no
3554	transcript	transcript_Bmr029	test set. O_K.	no
3555	transcript	transcript_Bmr029	We - we simply wanna determine what's the difference in performance due to being distant versus close.	no
3556	transcript	transcript_Bmr029	Oh, O_K.	no
3557	transcript	transcript_Bmr029	So,	no
3558	transcript	transcript_Bmr029	does that mean you turn off speaker normalization when you run it? Or you just let it do what it would do, an- ?	no
3559	transcript	transcript_Bmr029	No. It means - No. It just means	no
3560	transcript	transcript_Bmr029	you - you group together	no
3561	transcript	transcript_Bmr029	the segments  that by magic you know belong	no
3562	transcript	transcript_Bmr029	to one speaker,	no
3563	transcript	transcript_Bmr029	and - and treat -	no
3564	transcript	transcript_Bmr029	I mean to a lesser extent you had that same magic the other way, too, because	no
3565	transcript	transcript_Bmr029	you have leakage into other microphones. Right?	no
3566	transcript	transcript_Bmr029	But, it's just you're using the fact that	no
3567	transcript	transcript_Bmr029	Right.	no
3568	transcript	transcript_Bmr029	this is	no
3569	transcript	transcript_Bmr029	where this person is. Right?	no
3570	transcript	transcript_Bmr029	Right.	no
3571	transcript	transcript_Bmr029	So.	no
3572	transcript	transcript_Bmr029	But, um -	no
3573	transcript	transcript_Bmr029	It's just easier to do.	no
3574	transcript	transcript_Bmr029	Well, in the new test, actually, that's not true.	no
3575	transcript	transcript_Bmr029	So -	no
3576	transcript	transcript_Bmr029	Again, if this - if these new segmentations work O_K,	no
3577	transcript	transcript_Bmr029	Yeah.	no
3578	transcript	transcript_Bmr029	then we - then it's a fair -	no
3579	transcript	transcript_Bmr029	it's a completely fair  test.	no
3580	transcript	transcript_Bmr029	So, how do you determine what you use to group together to be a - a - ?	no
3581	transcript	transcript_Bmr029	You group together all the data coming in through one channel	no
3582	transcript	transcript_Bmr029	and where  Thilo's speech detector has -	no
3583	transcript	transcript_Bmr029	has determined that there is speech.	no
3584	transcript	transcript_Bmr029	And that speech is - is deemed to  come  from that speaker, whether that's true or not.	no
3585	transcript	transcript_Bmr029	So if you get some cross-talk from another microphone, then you just	no
3586	transcript	transcript_Bmr029	process this - it as if it were from that speaker.	no
3587	transcript	transcript_Bmr029	The only other alternative would be to turn off speaker adaptation in both.	no
3588	transcript	transcript_Bmr029	Well, that's more of a problem.	no
3589	transcript	transcript_Bmr029	I mean, because it's - You can just pretend it's some kind of	no
3590	transcript	transcript_Bmr029	gene- I mean you can  pretend  it's all from one speaker and do all this processing the same,	no
3591	transcript	transcript_Bmr029	but then you're gonna get results that are worse on account of not doing proper	no
3592	transcript	transcript_Bmr029	Mm-hmm.	no
3593	transcript	transcript_Bmr029	speaker normalization and you're gonna have -	no
3594	transcript	transcript_Bmr029	So, you could certainly do  better  than that by doing, for instance - uh, cluster the segments,	no
3595	transcript	transcript_Bmr029	which is what we do, say, in a Broadcast News system, where you don't  have  speaker labels.	no
3596	transcript	transcript_Bmr029	But that would be another processing step that	no
3597	transcript	transcript_Bmr029	I'm - I would have to  debug first, and so forth, and so we wanna  avoid  that.	no
3598	transcript	transcript_Bmr029	Hmm.	no
3599	transcript	transcript_Bmr029	So I agree with you. We should -	no
3600	transcript	transcript_Bmr029	we should, uh, do the -	no
3601	transcript	transcript_Bmr029	you know, this sort of cheating experiment.	no
3602	transcript	transcript_Bmr029	O_K.	no
3603	transcript	transcript_Bmr029	Yeah. An- and e- so that will tell us  what the difference it between the mikes, and then, uh, in order to -	no
3604	transcript	transcript_Bmr029	The - the other	no
3605	transcript	transcript_Bmr029	difference that we'd have to take care of is that, uh - yeah, we - we don't have  a  mike that, uh,	no
3606	transcript	transcript_Bmr029	is particular to a  person.  And so we'll have to do some clustering, and that'll be another -	no
3607	transcript	transcript_Bmr029	another, uh, issue, too.	no
3608	transcript	transcript_Bmr029	Mm-hmm.	no
3609	transcript	transcript_Bmr029	But, it - it - I could be wrong, but it seems to me that - that	no
3610	transcript	transcript_Bmr029	the speaker - the -	no
3611	transcript	transcript_Bmr029	the level of degradation that you get	no
3612	transcript	transcript_Bmr029	from	no
3613	transcript	transcript_Bmr029	having the distant mike in a normal acoustic	no
3614	transcript	transcript_Bmr029	Hmm.	no
3615	transcript	transcript_Bmr029	is much greater than what you get from, say, not applying speaker adaptation or applying speaker adaptation.	no
3616	transcript	transcript_Bmr029	I think that the -	no
3617	transcript	transcript_Bmr029	I mean, we'll see. But - but, I think that the kind of gains that we've seen from speaker adaptation	no
3618	transcript	transcript_Bmr029	on Hub-five sort of things are like a few percent. Right? And -	no
3619	transcript	transcript_Bmr029	It's not just speaker adaptation. It's the whole	no
3620	transcript	transcript_Bmr029	norm- feature normalization process. I- it's spea- uh, all that is speaker-based.	no
3621	transcript	transcript_Bmr029	You know, so we -	no
3622	transcript	transcript_Bmr029	So, in  that  I'm,	no
3623	transcript	transcript_Bmr029	um -	no
3624	transcript	transcript_Bmr029	Y- you know, d- d- b- the most important, of course, is the  cepstral mean subtraction.	no
3625	transcript	transcript_Bmr029	And that -	no
3626	transcript	transcript_Bmr029	Yeah.	no
3627	transcript	transcript_Bmr029	I don't know if we - we never really - I don't remember,	no
3628	transcript	transcript_Bmr029	because it's so far -	no
3629	transcript	transcript_Bmr029	s- so long ago that we didn't do that on a per speaker basis, but -	no
3630	transcript	transcript_Bmr029	It doesn't make that much difference, I think. I would doubt that it would be a huge amount of difference for that.	no
3631	transcript	transcript_Bmr029	So, I mean, I - I think that  that  difference would definitely be marginal.	no
3632	transcript	transcript_Bmr029	I think the  main  thing is to do  something  - to do some cepstral mean subtraction on some level.	no
3633	transcript	transcript_Bmr029	And, uh, so what's different about this processing is just that we're doing it	no
3634	transcript	transcript_Bmr029	at a much longer time  scale. Right?	no
3635	transcript	transcript_Bmr029	Hmm.	no
3636	transcript	transcript_Bmr029	Mmm.	no
3637	transcript	transcript_Bmr029	But -	no
3638	transcript	transcript_Bmr029	Um -	no
3639	transcript	transcript_Bmr029	A- and by the way,	no
3640	transcript	transcript_Bmr029	What wo-	no
3641	transcript	transcript_Bmr029	it's - actually we're -	no
3642	transcript	transcript_Bmr029	we're already - If we use the same segmentations that we use for the close-talking microphone, then	no
3643	transcript	transcript_Bmr029	the segmentations  assume  that we have access to all channels and	no
3644	transcript	transcript_Bmr029	cross	no
3645	transcript	transcript_Bmr029	That's right.	no
3646	transcript	transcript_Bmr029	correlate them, so	no
3647	transcript	transcript_Bmr029	there's no  point  in not using that knowledge for speaker identification.	no
3648	transcript	transcript_Bmr029	Yeah.	no
3649	transcript	transcript_Bmr029	Mm-hmm.	no
3650	transcript	transcript_Bmr029	Uh, I- I think also for the log spectral mean subtraction,	no
3651	transcript	transcript_Bmr029	Yeah.	no
3652	transcript	transcript_Bmr029	uh, we wanna know which speaker's talking when, cuz we wanna	no
3653	transcript	transcript_Bmr029	chain together the audio from one particular speaker to calculate the mean and subtract it, and we don't -	no
3654	transcript	transcript_Bmr029	Yeah.	no
3655	transcript	transcript_Bmr029	Right.	no
3656	transcript	transcript_Bmr029	Right.	no
3657	transcript	transcript_Bmr029	O_K.	no
3658	transcript	transcript_Bmr029	Um. Yeah, I guess.	no
3659	transcript	transcript_Bmr029	But, um,	no
3660	transcript	transcript_Bmr029	I also think that a- again once we got into it, that, um, using some kind of clustering would probably	no
3661	transcript	transcript_Bmr029	work reasonably well there, too.	no
3662	transcript	transcript_Bmr029	Certainly for the - the two microphone case, which we're not gonna mess with because it's another whole	no
3663	transcript	transcript_Bmr029	deal with the low-quality microphones, um,	no
3664	transcript	transcript_Bmr029	we ought to be able to at least tell	no
3665	transcript	transcript_Bmr029	that it  appears  that things are coming from a particular direction.	no
3666	transcript	transcript_Bmr029	Hmm.	no
3667	transcript	transcript_Bmr029	So we ought to be able to use  that  information,	no
3668	transcript	transcript_Bmr029	um, as well.	no
3669	transcript	transcript_Bmr029	But, I think we might	no
3670	transcript	transcript_Bmr029	be able to do not too bad a job of	no
3671	transcript	transcript_Bmr029	separating out	no
3672	transcript	transcript_Bmr029	sp-	no
3673	transcript	transcript_Bmr029	uh, segments that appear to come from a single speaker	no
3674	transcript	transcript_Bmr029	both in terms of s- acoustic similarity and in terms of direction.	no
3675	transcript	transcript_Bmr029	So, I mean - But that's another research thing to do and  probably won't get done the next week.	no
3676	transcript	transcript_Bmr029	Right. So what - what is the schedule here?	no
3677	transcript	transcript_Bmr029	Well, I mean, I'm - I'm leaving for  for the, uh,	no
3678	transcript	transcript_Bmr029	the New Orleans meeting, uh, next  Saturday,  and -	no
3679	transcript	transcript_Bmr029	Mm-hmm.	no
3680	transcript	transcript_Bmr029	and, um,  it'd be kinda nice to have	no
3681	transcript	transcript_Bmr029	some results at least a day or two before that, so that I could	no
3682	transcript	transcript_Bmr029	Mm-hmm.	no
3683	transcript	transcript_Bmr029	figure out what I wanted to say about it.	no
3684	transcript	transcript_Bmr029	Oh, we'll call you when you get there.	no
3685	transcript	transcript_Bmr029	You'll have email. Right?	no
3686	transcript	transcript_Bmr029	Yeah.	no
3687	transcript	transcript_Bmr029	Uh, not to mention that - that, uh, Mari's putting together this report	no
3688	transcript	transcript_Bmr029	Mmm.	no
3689	transcript	transcript_Bmr029	next week, too, you know. So -	no
3690	transcript	transcript_Bmr029	Uh,	no
